#OTU ID	BC_1	BC_2	BC_3	BS_1	BS_2	BS_3	BT_1	BT_2	BT_3
ASV621	0	0	0	0	0	0	0	0	0
ASV622	0	0	0	0	0	0	0	0	0
ASV623	0	0	0	0	0	27	0	0	0
ASV624	0	0	0	0	0	0	0	0	0
ASV625	0	0	0	0	0	0	0	0	0
ASV627	10	0	0	0	0	0	0	0	9
ASV629	0	0	0	0	0	0	0	0	0
ASV628	0	0	0	0	0	0	0	0	0
ASV626	72	34	109	114	26	40	58	32	43
ASV630	45	51	71	93	70	46	43	71	63
ASV631	52	83	46	0	117	47	61	88	58
ASV632	58	72	61	64	83	58	46	52	57
ASV633	0	0	0	0	0	0	0	0	0
ASV637	0	0	0	0	0	0	0	0	0
ASV634	56	49	70	92	47	44	51	67	74
ASV635	0	0	0	0	0	0	0	0	0
ASV636	0	0	0	0	0	0	0	0	0
ASV638	0	0	0	0	0	0	0	0	0
ASV639	0	0	0	0	0	0	0	0	0
ASV640	0	0	0	0	0	0	0	0	0
ASV642	0	0	0	0	0	0	0	0	0
ASV641	0	0	0	0	0	0	0	0	0
ASV643	18	21	0	0	17	11	18	41	16
ASV645	0	0	8	0	0	36	9	0	27
ASV644	73	18	62	46	27	98	59	111	49
ASV646	108	77	39	0	48	56	87	56	71
ASV647	0	0	0	0	0	0	0	0	0
ASV649	60	58	50	24	48	78	47	83	70
ASV648	61	36	102	122	22	0	35	92	69
ASV650	59	44	84	74	41	51	51	82	53
ASV651	89	73	12	0	87	50	104	44	79
ASV653	0	0	0	0	0	0	0	0	0
ASV652	0	0	0	0	0	0	0	0	0
ASV655	53	42	75	67	62	42	82	32	74
ASV657	0	0	0	0	0	0	0	0	0
ASV656	41	63	69	71	89	46	51	58	49
ASV654	74	68	48	70	56	63	51	55	52
ASV658	0	0	0	0	0	0	0	0	0
ASV661	15	0	0	0	5	29	0	40	0
ASV659	73	61	30	17	71	77	80	62	65
ASV660	62	58	57	61	53	70	42	78	55
ASV662	0	0	0	0	0	0	0	0	0
ASV663	0	12	0	0	0	0	0	0	0
ASV665	0	0	0	0	0	0	0	0	0
ASV664	0	0	0	0	0	0	0	0	0
ASV666	67	65	56	94	44	43	76	33	53
ASV667	0	0	0	0	0	0	0	0	0
ASV668	0	0	0	0	0	0	0	0	0
ASV670	0	17	0	0	0	0	0	0	31
ASV669	109	63	17	10	53	83	81	32	81
ASV671	0	12	0	0	0	0	0	0	0
ASV672	52	71	89	88	45	39	51	30	61
ASV673	78	55	55	81	48	70	57	40	41
ASV674	0	0	0	0	0	0	0	0	0
ASV675	0	0	0	0	0	13	0	0	0
ASV676	0	0	0	0	0	0	0	0	0
ASV678	0	0	0	0	0	0	0	0	0
ASV677	0	10	125	7	13	118	0	15	87
ASV679	0	0	0	7	0	0	0	0	0
ASV680	0	0	0	0	0	0	0	0	0
ASV681	0	8	0	73	0	0	0	53	6
ASV682	0	0	0	0	0	0	0	0	0
ASV683	65	33	66	83	50	64	58	59	39
ASV684	0	0	0	0	0	0	0	0	0
ASV686	0	0	0	0	0	0	0	0	0
ASV685	31	21	26	35	16	23	13	30	19
ASV688	0	0	0	0	0	0	0	0	0
ASV687	54	53	51	37	60	76	41	80	61
ASV690	17	0	17	0	33	0	20	47	29
ASV689	60	42	49	52	87	79	60	34	49
ASV691	38	62	66	45	58	66	68	60	48
ASV692	61	76	34	42	65	49	57	62	57
ASV694	0	0	0	0	0	0	0	0	0
ASV693	56	69	48	34	43	70	69	55	65
ASV696	55	56	28	21	88	79	80	44	56
ASV698	0	0	0	0	0	0	0	0	0
ASV697	0	0	58	52	0	0	0	0	37
ASV695	65	47	57	61	57	53	76	36	55
ASV699	2	0	13	0	0	0	0	26	0
ASV700	0	0	0	0	0	0	0	0	0
ASV701	0	0	0	0	0	0	0	0	0
ASV702	72	61	24	7	76	53	70	78	61
ASV703	0	0	0	0	0	0	0	0	0
ASV704	0	0	0	0	0	0	0	0	0
ASV706	0	0	0	0	0	0	0	0	0
ASV705	0	0	0	0	0	0	0	0	0
ASV708	0	0	0	0	0	0	0	0	0
ASV707	60	99	44	31	55	80	48	43	36
ASV710	0	0	0	0	0	0	0	0	0
ASV709	0	0	32	37	0	68	0	0	0
ASV711	8	0	7	6	27	10	16	13	11
ASV712	0	0	0	0	0	0	0	0	0
ASV713	0	0	0	0	0	0	0	0	0
ASV716	0	0	0	0	0	0	0	0	0
ASV715	0	0	0	0	0	0	0	0	0
ASV714	48	58	26	25	37	32	44	44	36
ASV718	0	0	0	0	0	0	0	0	0
ASV717	49	71	87	36	54	43	55	53	43
ASV720	0	0	21	0	23	0	0	0	20
ASV719	10	0	0	0	0	0	0	0	0
ASV721	57	61	17	0	37	113	82	50	71
ASV722	0	0	0	0	0	0	0	0	0
ASV723	0	0	0	0	0	0	0	63	0
ASV725	0	0	0	0	0	0	0	0	0
ASV724	0	0	0	0	0	0	0	0	0
ASV726	0	0	0	0	0	0	0	0	0
ASV728	0	0	0	0	19	0	0	0	0
ASV727	44	42	35	33	39	80	43	79	51
ASV729	0	0	0	0	0	0	0	0	0
ASV731	0	260	60	10	0	0	33	7	27
ASV730	32	15	46	40	66	53	25	32	40
ASV732	0	0	0	0	0	0	0	0	0
ASV733	0	0	0	0	0	0	0	0	0
ASV737	0	0	0	0	0	0	0	0	0
ASV735	46	77	33	29	64	93	60	44	35
ASV736	36	0	0	0	0	0	0	15	30
ASV734	70	65	51	40	64	54	44	27	66
ASV738	58	69	57	40	53	60	50	41	52
ASV740	36	41	29	33	39	22	29	26	26
ASV741	0	0	0	0	0	0	0	0	0
ASV739	55	77	36	29	39	79	75	46	44
ASV742	0	0	0	0	0	0	0	0	0
ASV743	0	0	0	0	0	0	0	0	0
ASV744	41	84	48	57	53	64	83	47	0
ASV745	0	0	59	0	0	45	0	15	51
ASV746	0	0	0	0	0	0	0	0	0
ASV748	0	0	0	0	0	0	0	0	0
ASV747	0	0	0	0	0	0	0	0	0
ASV749	0	0	0	0	0	0	0	0	0
ASV751	63	33	48	91	101	74	37	26	0
ASV752	0	0	0	0	0	0	0	0	0
ASV753	0	0	0	0	0	0	0	0	0
ASV754	40	25	108	104	34	25	47	40	47
ASV759	0	0	0	0	0	0	0	0	0
ASV760	0	0	0	0	0	0	0	0	0
ASV761	0	0	0	0	0	0	0	0	0
ASV757	38	31	75	103	0	52	44	39	87
ASV758	0	0	0	0	0	0	0	0	0
ASV756	50	0	16	17	98	91	62	78	57
ASV765	0	0	0	0	0	0	0	0	0
ASV762	42	34	0	0	37	0	28	27	16
ASV763	22	32	67	95	50	32	54	72	44
ASV764	0	0	0	0	0	0	0	0	0
ASV766	0	0	0	0	0	0	0	0	0
ASV767	0	0	0	0	0	0	0	0	0
ASV768	30	30	28	28	46	29	43	29	41
ASV772	0	0	0	0	0	0	0	0	0
ASV770	34	38	45	62	49	59	50	47	66
ASV771	0	0	0	0	0	0	0	0	0
ASV769	76	94	50	0	0	42	61	80	49
ASV774	0	0	0	0	0	0	0	0	0
ASV773	66	67	34	34	67	60	69	33	34
ASV776	0	0	0	0	0	0	0	0	0
ASV775	0	0	0	0	0	0	0	0	0
ASV779	0	0	0	0	0	0	128	240	0
ASV778	24	32	0	0	23	212	118	0	53
ASV777	90	63	0	0	34	77	110	24	64
ASV780	0	0	0	0	0	0	0	0	0
ASV781	0	0	0	0	0	0	0	0	0
ASV782	0	0	0	0	0	0	0	0	32
ASV784	0	0	0	0	0	0	0	0	0
ASV783	0	0	0	0	0	0	0	0	0
ASV785	0	0	0	0	0	0	0	0	0
ASV787	0	34	33	13	26	0	0	0	0
ASV786	232	53	0	0	0	19	103	0	47
ASV789	0	0	0	0	0	0	0	0	0
ASV790	0	0	0	0	0	0	0	0	0
ASV788	0	0	0	0	0	0	0	0	0
ASV791	0	0	0	0	0	0	0	0	0
ASV793	0	0	0	0	0	0	0	0	0
ASV792	0	0	0	0	0	0	0	0	0
ASV794	0	0	0	0	0	0	0	0	0
ASV795	0	0	0	29	0	0	0	0	0
ASV797	0	0	0	0	0	0	0	0	0
ASV799	48	56	47	36	54	57	60	55	34
ASV800	0	0	0	0	16	0	0	0	22
ASV802	0	0	0	0	0	0	0	0	0
ASV798	56	38	66	72	42	33	46	41	53
ASV801	0	0	0	0	0	22	21	0	0
ASV804	0	0	0	0	0	0	0	0	0
ASV803	0	0	0	0	0	0	0	0	0
ASV807	0	0	0	0	0	0	0	0	0
ASV806	17	19	19	14	14	19	29	19	19
ASV805	31	78	0	49	0	50	45	48	61
ASV808	0	0	0	0	0	0	0	0	0
ASV809	0	0	0	0	0	0	0	0	0
ASV812	0	0	0	0	0	0	0	0	0
ASV813	0	0	0	0	0	0	0	0	0
ASV810	48	37	41	42	63	60	55	51	45
ASV811	0	0	0	0	0	0	0	0	0
ASV814	0	0	0	0	0	0	0	0	0
ASV815	0	0	0	0	0	0	0	0	0
ASV816	0	0	0	0	0	0	0	0	0
ASV818	21	42	22	29	57	40	34	24	38
ASV817	27	50	45	52	54	57	48	56	49
ASV819	61	60	31	57	41	50	42	54	41
ASV820	0	0	0	0	0	0	0	0	0
ASV821	0	0	0	0	0	0	0	0	0
ASV824	0	0	0	0	0	0	0	0	0
ASV822	47	60	33	56	48	62	50	43	36
ASV823	46	55	45	38	53	65	43	42	48
ASV825	0	0	0	0	0	0	0	0	0
ASV827	0	0	0	0	0	0	0	0	0
ASV826	65	0	57	62	57	40	88	0	65
ASV828	0	0	0	0	0	0	0	0	0
ASV829	25	30	11	0	25	38	36	27	18
ASV830	0	0	0	0	0	0	0	0	0
ASV831	0	0	0	0	0	0	0	0	0
ASV833	0	0	0	0	0	0	0	0	0
ASV832	52	49	45	0	47	38	63	47	73
ASV836	0	0	0	0	0	0	0	0	0
ASV834	56	59	0	0	94	67	41	69	44
ASV835	46	54	89	53	0	58	80	0	50
ASV837	36	50	20	21	69	84	33	57	59
ASV840	0	0	0	0	0	0	0	0	0
ASV838	0	0	0	0	0	0	0	0	0
ASV839	0	0	0	0	0	0	0	0	0
ASV841	0	0	0	0	0	7	5	4	0
ASV842	0	0	0	0	0	0	0	0	0
ASV843	53	49	33	26	67	52	60	41	44
ASV844	17	0	0	0	8	0	0	19	0
ASV845	0	0	0	0	0	0	0	0	0
ASV846	41	68	0	35	63	66	43	45	61
ASV848	0	0	0	0	0	0	0	0	0
ASV847	38	19	112	129	17	0	41	23	43
ASV850	0	0	0	0	0	0	0	0	0
ASV849	19	0	52	49	47	0	27	36	26
ASV851	47	91	16	0	82	49	42	57	36
ASV852	48	30	48	56	47	40	49	54	47
ASV853	0	0	0	0	0	0	0	0	0
ASV855	43	47	20	34	55	54	40	36	44
ASV854	51	31	91	107	17	29	34	21	37
ASV856	0	0	0	0	0	0	0	0	0
ASV857	0	0	0	0	0	0	0	0	0
ASV860	0	0	0	0	63	0	0	0	0
ASV861	0	0	0	0	0	0	0	0	0
ASV859	0	0	0	0	73	0	0	0	0
ASV858	39	58	56	48	54	43	37	42	38
ASV863	57	38	36	45	72	54	38	46	27
ASV867	0	0	0	0	0	0	0	0	0
ASV866	0	0	0	0	0	0	0	0	0
ASV868	0	0	0	0	0	0	0	0	0
ASV864	52	55	34	29	66	47	61	31	38
ASV865	0	0	11	0	0	0	0	0	18
ASV862	58	42	28	36	47	61	55	44	42
ASV869	39	40	47	42	53	36	64	50	41
ASV871	0	0	156	133	0	0	28	48	47
ASV870	0	9	35	0	44	0	0	100	0
ASV872	0	0	0	0	0	0	0	0	0
ASV875	0	0	0	0	0	0	0	0	0
ASV874	0	0	0	0	0	0	0	0	0
ASV873	41	44	47	63	0	54	53	55	54
ASV880	0	0	0	0	0	0	0	0	0
ASV878	31	48	71	68	56	30	31	42	33
ASV879	0	0	0	0	0	0	0	0	0
ASV876	58	48	52	32	38	37	47	42	56
ASV877	43	44	29	39	57	46	57	50	45
ASV883	0	0	0	0	0	0	0	0	0
ASV882	0	0	50	12	7	0	7	24	78
ASV884	0	0	0	0	0	0	0	0	0
ASV885	0	0	0	0	0	0	0	0	0
ASV881	49	54	32	14	51	28	26	85	43
ASV886	54	49	41	39	38	47	54	30	56
ASV887	12	20	0	14	0	0	24	0	10
ASV890	0	0	0	0	0	0	0	0	0
ASV888	63	82	0	39	57	57	62	0	47
ASV891	51	69	30	27	40	59	48	45	37
ASV892	45	52	42	32	30	68	60	32	44
ASV894	0	0	0	0	0	0	0	0	0
ASV897	0	0	0	0	0	0	0	0	0
ASV896	0	0	0	0	0	0	0	0	0
ASV895	35	51	66	162	0	13	49	0	28
ASV898	0	0	0	0	0	0	0	0	0
ASV899	0	0	0	0	0	0	0	0	0
ASV901	0	0	0	0	0	0	0	0	0
ASV900	51	45	25	42	28	25	40	17	54
ASV902	59	55	29	43	42	42	43	37	49
ASV903	44	35	32	44	38	47	51	59	49
ASV904	0	60	0	0	0	0	0	47	0
ASV905	0	0	0	0	0	0	0	0	0
ASV906	45	51	83	109	0	0	43	0	66
ASV907	0	0	0	0	0	0	0	0	0
ASV911	0	0	0	0	0	0	0	0	0
ASV908	70	72	13	0	34	58	61	46	40
ASV910	0	0	18	0	0	0	0	0	0
ASV909	26	29	38	31	24	13	25	25	20
ASV913	0	0	0	0	0	0	0	0	0
ASV912	0	3	1	2	5	5	2	4	1
ASV914	0	0	0	0	0	0	0	0	0
ASV917	17	0	0	0	0	0	25	0	0
ASV915	39	26	49	46	60	42	39	29	61
ASV919	0	0	0	0	0	0	0	0	0
ASV916	28	21	66	103	19	40	48	16	50
ASV918	0	0	0	0	0	0	0	0	0
ASV920	0	0	0	0	0	0	0	0	0
ASV922	0	0	0	0	0	0	0	0	0
ASV921	0	0	20	0	22	0	0	32	82
ASV923	0	0	0	0	0	0	0	0	0
ASV924	40	34	54	49	47	47	47	35	35
ASV925	33	41	0	50	72	49	25	52	0
ASV927	0	0	0	0	0	0	0	0	0
ASV926	8	7	0	0	0	0	3	15	13
ASV929	0	0	0	0	0	0	0	0	0
ASV928	49	17	57	51	35	50	40	45	41
ASV930	39	47	53	67	30	39	49	32	28
ASV931	0	0	0	0	0	0	0	0	0
ASV932	70	63	41	15	29	58	42	33	32
ASV933	0	0	0	0	0	0	0	0	0
ASV935	0	0	0	0	0	0	0	0	0
ASV936	40	38	61	67	29	35	29	37	45
ASV938	0	0	0	0	0	0	0	0	0
ASV939	0	0	0	0	0	0	0	0	0
ASV937	0	28	115	104	0	0	0	61	73
ASV940	0	0	0	0	0	0	0	0	0
ASV944	0	0	0	0	0	0	0	0	0
ASV941	38	45	29	58	47	45	37	39	42
ASV943	0	0	0	0	0	0	0	0	0
ASV942	33	19	63	60	31	33	18	61	62
ASV946	17	12	14	31	10	5	19	0	27
ASV945	47	44	37	43	52	50	36	29	41
ASV948	35	42	39	25	51	48	54	36	48
ASV947	37	33	69	66	29	0	46	49	49
ASV949	0	0	0	0	0	0	0	0	0
ASV950	0	0	0	0	0	0	0	0	0
ASV952	0	0	0	0	0	0	0	0	0
ASV953	0	0	0	0	0	0	0	0	0
ASV951	0	0	0	0	0	0	0	0	0
ASV956	0	46	38	25	92	59	0	115	0
ASV954	43	35	17	16	70	52	53	31	58
ASV955	22	30	57	73	50	34	27	36	46
ASV958	0	0	0	0	0	0	0	0	0
ASV957	0	0	0	0	0	0	0	0	0
ASV959	0	0	0	0	0	0	0	0	0
ASV960	0	0	0	0	0	0	0	0	0
ASV962	33	41	77	51	39	52	33	48	0
ASV961	38	47	18	23	17	22	30	38	0
ASV963	32	45	35	48	56	43	48	32	35
ASV964	0	0	0	0	0	0	0	0	0
ASV965	45	67	62	68	0	30	35	25	41
ASV967	0	0	28	0	0	35	0	25	42
ASV969	0	0	18	0	0	0	0	11	0
ASV966	33	41	51	36	34	55	45	37	40
ASV968	0	0	27	54	0	0	0	0	0
ASV970	0	0	0	0	0	0	0	0	0
ASV974	0	0	0	0	0	0	0	0	0
ASV971	67	36	25	31	59	29	61	31	32
ASV972	45	58	0	0	63	51	57	62	35
ASV973	0	0	0	0	0	0	0	0	0
ASV975	38	33	38	58	46	50	38	30	39
ASV976	30	6	73	163	12	12	10	28	36
ASV978	0	0	0	28	0	0	0	0	0
ASV977	55	71	23	0	41	34	51	53	41
ASV980	0	38	29	0	120	0	0	0	49
ASV981	0	0	0	0	0	0	0	0	0
ASV987	0	0	0	0	0	0	0	0	0
ASV982	64	73	0	0	35	34	57	56	48
ASV986	0	0	0	0	0	0	0	0	0
ASV984	36	70	0	14	68	65	38	44	32
ASV983	58	55	73	30	0	54	53	0	44
ASV985	28	43	35	40	51	51	50	31	38
ASV989	0	0	0	0	0	0	0	0	0
ASV988	26	33	67	77	45	22	43	31	22
ASV992	0	0	0	0	0	0	0	0	0
ASV991	0	0	0	0	0	22	0	10	0
ASV990	30	31	10	20	36	26	14	115	83
ASV996	0	0	0	0	0	0	0	0	0
ASV993	60	59	0	0	42	57	66	44	36
ASV994	0	0	121	165	0	0	0	78	0
ASV995	0	0	0	0	0	0	0	0	0
ASV997	30	21	71	73	36	28	24	48	32
ASV998	0	0	0	0	0	0	0	0	0
ASV999	0	0	0	0	0	0	0	0	0
ASV1001	0	0	0	0	0	0	0	0	0
ASV1002	0	0	0	0	0	0	0	0	0
ASV1000	8	8	3	9	11	4	3	3	3
ASV1003	0	32	41	23	27	0	0	39	25
ASV1006	0	0	14	0	0	0	0	0	33
ASV1004	32	25	67	87	20	35	28	32	33
ASV1007	0	0	0	0	0	0	0	0	0
ASV1005	22	0	40	39	43	0	26	50	0
ASV1011	0	0	0	0	0	0	0	0	0
ASV1010	3	3	8	7	0	3	7	2	5
ASV1008	56	34	0	0	58	79	44	40	47
ASV1009	36	36	48	44	44	47	41	29	33
ASV1012	0	0	0	0	0	0	0	0	0
ASV1013	0	0	0	0	0	0	0	0	0
ASV1014	0	0	0	0	0	0	0	0	0
ASV1015	0	0	0	0	0	0	0	0	0
ASV1016	49	52	55	0	39	47	28	48	36
ASV1017	30	23	0	0	0	21	22	14	8
ASV1020	31	39	29	38	45	45	40	56	30
ASV1019	38	39	25	25	0	33	23	0	44
ASV1018	69	60	22	11	18	75	40	30	28
ASV1022	0	0	0	0	0	0	0	0	0
ASV1021	0	0	0	0	0	0	0	0	0
ASV1027	0	0	0	0	0	0	0	0	0
ASV1024	44	39	24	23	30	29	55	28	29
ASV1023	46	70	25	42	16	38	50	48	17
ASV1025	25	36	31	22	104	31	22	47	34
ASV1026	0	0	0	0	0	0	0	0	0
ASV1028	0	0	0	0	0	0	0	0	0
ASV1031	39	46	43	52	20	36	51	28	36
ASV1030	42	19	36	63	37	0	38	65	51
ASV1029	53	68	0	0	68	63	49	0	50
ASV1032	61	53	16	12	29	35	65	40	39
ASV1033	49	47	30	17	48	62	60	0	37
ASV1034	0	0	0	0	0	0	0	0	0
ASV1035	25	48	25	16	45	51	45	55	39
ASV1038	0	0	0	0	0	0	0	0	0
ASV1036	36	37	32	41	31	41	44	45	41
ASV1037	0	0	0	0	0	0	0	0	0
ASV1039	69	64	0	0	0	83	86	0	45
ASV1043	0	0	0	0	0	0	0	0	0
ASV1041	0	15	26	0	0	0	0	11	12
ASV1040	0	37	0	70	0	0	0	0	0
ASV1042	0	0	0	0	0	0	0	0	0
ASV1047	0	0	0	0	0	0	0	0	0
ASV1046	0	0	0	0	0	0	0	0	0
ASV1045	0	0	0	0	0	0	0	0	0
ASV1049	0	0	0	0	0	0	0	0	0
ASV1044	0	0	0	41	21	0	0	20	0
ASV1048	0	0	0	0	0	0	0	0	0
ASV1054	0	0	0	0	0	0	0	0	0
ASV1050	34	41	31	24	36	63	43	31	42
ASV1051	0	0	0	0	0	0	0	0	0
ASV1052	0	0	0	0	0	0	0	0	0
ASV1053	0	0	0	0	0	0	0	0	0
ASV1057	0	0	0	0	0	0	0	0	0
ASV1056	40	26	34	26	60	38	33	43	44
ASV1055	41	52	31	9	37	42	56	27	49
ASV1059	0	0	0	0	0	0	0	0	0
ASV1058	14	6	0	0	0	0	6	21	20
ASV1063	0	0	0	0	0	0	0	0	0
ASV1061	3	0	10	43	4	4	4	9	8
ASV1062	0	0	0	0	0	0	0	0	0
ASV1060	47	53	14	0	45	62	35	37	48
ASV1064	42	38	47	46	33	50	35	28	21
ASV1066	0	0	0	0	0	0	0	0	0
ASV1065	0	0	0	0	0	0	0	0	0
ASV1067	0	0	0	0	0	0	0	0	0
ASV1068	0	0	0	0	0	0	0	0	0
ASV1069	59	61	36	12	16	29	67	25	33
ASV1070	20	39	31	40	54	42	42	54	16
ASV1072	27	29	12	0	0	19	36	0	0
ASV1075	0	0	0	0	0	0	0	0	0
ASV1074	12	19	0	31	15	0	0	20	0
ASV1076	22	29	78	92	19	11	26	42	15
ASV1077	0	0	0	0	0	0	0	0	0
ASV1078	0	0	0	0	0	0	0	0	0
ASV1079	34	52	35	51	28	39	16	49	29
ASV1080	30	48	29	29	30	34	37	48	48
ASV1082	0	0	0	0	0	0	0	0	0
ASV1081	0	0	0	0	0	0	0	0	0
ASV1083	22	11	94	135	0	12	39	11	8
ASV1084	0	0	0	0	0	0	0	0	0
ASV1085	42	55	0	23	36	62	46	41	26
ASV1088	0	0	0	0	0	0	0	0	0
ASV1089	0	0	0	0	0	0	0	0	0
ASV1086	5	4	12	15	2	0	0	5	8
ASV1087	0	0	0	0	0	0	0	0	0
ASV1090	0	0	0	0	0	0	0	12	0
ASV1092	0	0	0	0	0	0	0	0	0
ASV1096	0	0	0	0	0	0	0	0	0
ASV1091	0	0	0	0	0	0	0	0	0
ASV1095	0	0	0	0	0	0	0	0	0
ASV1093	0	0	0	0	0	0	0	0	0
ASV1094	0	0	0	0	0	0	0	0	0
ASV1098	29	36	59	0	48	22	33	57	44
ASV1099	15	0	140	154	0	9	0	10	0
ASV1097	43	0	41	75	0	51	38	39	41
ASV1102	0	0	0	0	0	0	0	0	0
ASV1100	0	0	0	20	0	0	0	0	0
ASV1101	0	0	0	0	0	0	0	13	0
ASV1104	0	0	0	0	0	0	0	0	0
ASV1103	0	0	0	0	0	0	0	0	0
ASV1105	0	0	0	0	0	0	0	0	0
ASV1109	0	0	0	0	0	0	0	0	0
ASV1106	46	29	54	50	47	39	24	21	16
ASV1108	33	42	38	47	40	34	33	32	27
ASV1107	46	47	29	0	31	59	44	0	70
ASV1113	0	0	0	0	0	0	0	0	0
ASV1114	0	0	0	0	0	0	0	0	0
ASV1110	67	43	27	16	35	42	36	22	37
ASV1112	0	0	0	0	0	0	0	0	0
ASV1116	0	0	0	0	0	0	0	0	0
ASV1115	0	0	0	0	0	0	0	0	0
ASV1111	27	28	35	33	39	44	42	42	35
ASV1117	0	0	0	0	0	0	0	0	0
ASV1121	0	0	0	0	0	0	0	0	0
ASV1120	27	31	36	29	48	29	38	25	33
ASV1122	0	0	0	0	0	0	0	0	0
ASV1119	53	50	0	17	34	33	55	32	50
ASV1118	54	39	23	17	35	39	31	39	24
ASV1123	30	49	36	35	31	41	37	32	32
ASV1124	0	0	0	0	0	0	0	0	0
ASV1125	0	0	0	0	0	0	0	0	0
ASV1126	0	0	0	0	0	0	0	13	0
ASV1127	0	0	0	0	0	0	0	0	0
ASV1131	0	0	0	0	0	0	0	0	0
ASV1129	0	10	9	0	0	0	0	12	0
ASV1128	40	39	27	0	42	42	53	43	34
ASV1130	0	0	0	0	0	0	0	0	0
ASV1133	0	0	0	0	0	0	0	0	0
ASV1132	35	33	55	47	32	37	29	26	25
ASV1137	30	41	63	81	25	13	41	24	0
ASV1135	48	48	43	23	30	43	50	0	33
ASV1136	45	49	32	28	41	39	32	35	17
ASV1138	25	53	39	31	32	41	21	43	33
ASV1139	0	0	0	0	0	0	0	0	0
ASV1140	0	0	0	52	4	0	0	0	0
ASV1141	0	0	0	0	0	0	0	0	43
ASV1142	0	0	0	0	0	0	0	0	0
ASV1146	0	0	0	0	0	0	0	0	0
ASV1143	36	25	34	40	26	45	37	31	41
ASV1147	0	0	0	0	0	0	0	0	0
ASV1144	0	0	43	31	0	0	0	0	0
ASV1145	0	0	0	0	0	0	0	0	0
ASV1149	0	0	0	0	0	0	0	0	0
ASV1148	25	59	26	34	27	38	29	48	27
ASV1152	0	0	0	0	0	0	0	0	0
ASV1150	43	0	62	0	0	0	0	0	81
ASV1151	0	0	0	0	0	0	0	0	0
ASV1154	19	24	0	0	12	27	12	47	29
ASV1155	12	0	8	0	3	0	0	0	0
ASV1156	0	0	0	0	0	0	0	0	0
ASV1153	37	46	28	27	47	53	29	27	17
ASV1157	0	0	0	0	0	0	0	0	0
ASV1159	29	55	0	41	54	31	49	18	32
ASV1160	20	23	23	15	20	22	27	15	25
ASV1161	0	0	0	0	0	0	0	0	0
ASV1158	32	26	41	52	25	25	34	41	33
ASV1162	0	0	0	0	0	0	0	0	0
ASV1164	0	0	0	0	0	0	0	0	0
ASV1163	0	0	0	0	0	0	0	0	0
ASV1165	0	0	0	0	0	0	0	0	0
ASV1170	0	0	0	0	0	0	0	0	0
ASV1169	0	0	0	0	0	0	0	0	0
ASV1168	33	60	0	0	38	55	47	32	42
ASV1167	36	30	25	19	45	46	41	22	43
ASV1166	41	45	34	24	23	34	42	29	35
ASV1173	0	0	0	0	0	0	0	0	0
ASV1171	36	37	39	38	28	38	21	32	37
ASV1172	0	0	0	0	0	0	0	7	0
ASV1176	0	0	0	0	0	0	0	0	0
ASV1175	0	0	0	0	0	0	0	0	0
ASV1174	0	0	0	0	0	0	0	0	0
ASV1179	0	0	124	10	15	0	0	0	18
ASV1178	21	38	27	36	26	30	34	41	51
ASV1177	26	0	0	0	0	31	22	0	0
ASV1180	0	0	0	0	0	0	0	0	0
ASV1181	0	0	0	0	0	0	0	0	0
ASV1182	33	103	0	0	19	54	35	22	36
ASV1183	0	0	0	0	0	0	0	0	0
ASV1184	0	0	0	0	0	0	0	0	0
ASV1187	0	0	0	0	0	0	0	0	0
ASV1185	44	33	53	46	0	30	25	31	38
ASV1186	37	36	0	29	56	32	35	45	30
ASV1188	50	13	0	0	12	32	23	0	34
ASV1189	48	31	26	29	36	39	24	37	29
ASV1191	0	0	0	0	0	0	0	0	0
ASV1190	36	33	39	19	30	24	48	39	31
ASV1192	0	0	0	0	0	0	0	0	0
ASV1193	48	0	25	30	42	35	39	46	32
ASV1194	18	42	52	59	40	28	0	24	34
ASV1195	58	33	0	13	27	44	66	27	28
ASV1196	0	0	0	0	0	0	0	0	0
ASV1197	0	0	0	0	0	0	0	0	0
ASV1198	0	0	0	0	0	0	0	0	0
ASV1199	4	0	0	1	6	7	3	1	4
ASV1200	0	0	0	0	0	0	0	0	0
ASV1203	0	0	0	0	0	0	0	0	0
ASV1202	0	0	0	0	0	0	0	0	0
ASV1204	0	0	0	0	0	0	0	0	0
ASV1201	0	0	0	0	0	0	0	0	0
ASV1209	0	0	0	0	0	0	0	0	0
ASV1206	0	0	0	0	0	0	0	0	10
ASV1208	0	0	0	0	0	0	0	0	0
ASV1205	40	30	33	40	35	25	31	27	32
ASV1210	0	0	0	0	0	0	0	0	0
ASV1207	0	0	0	0	0	0	0	0	0
ASV1211	0	0	0	0	0	0	0	0	0
ASV1212	0	0	0	0	0	0	0	0	0
ASV1213	49	46	27	28	39	38	24	22	18
ASV1214	0	0	0	0	0	0	0	0	0
ASV1215	0	0	0	0	0	0	0	0	0
ASV1218	40	21	31	38	39	22	31	25	42
ASV1223	0	0	0	0	0	0	0	0	0
ASV1216	52	43	0	0	49	52	0	52	41
ASV1221	0	0	0	0	0	0	0	0	0
ASV1220	0	1	3	13	0	0	10	1	6
ASV1219	38	18	53	57	36	23	19	18	27
ASV1217	46	26	34	34	10	24	25	14	12
ASV1222	0	0	0	0	0	0	0	0	0
ASV1224	0	0	0	0	0	0	0	0	0
ASV1229	0	0	0	0	0	7	0	24	0
ASV1226	33	26	16	24	40	33	38	38	40
